201,12069912,18.53,101959,39.75,12069917,18.32,101926,40.87,12069922,4.07,102079,89.69,12069936,3.8,101942,93.29
202,12129966,18.53,101953,39.82,12129970,18.31,101930,40.8,12129975,4.08,102078,89.78,12129988,3.82,101942,93.42
203,12190018,18.53,101953,39.77,12190023,18.31,101924,40.85,12190028,3.91,102078,89.7,12190042,3.42,101942,93.15
204,12250072,18.53,101953,39.47,12250077,18.32,101929,40.85,12250082,3.69,102074,89.7,12250095,3.04,101946,92.88
205,12310125,18.51,101958,39.76,12310130,18.32,101926,40.85,12310134,3.73,102076,89.72,12310149,2.96,101952,92.82
206,12370178,18.52,101955,39.76,12370183,18.31,101932,40.87,12370188,3.64,102079,89.62,12370201,2.97,101951,92.76
207,12430231,18.51,101956,39.78,12430236,18.3,101934,40.87,12430241,3.61,102085,89.6,12430255,2.91,101952,92.69
208,12490285,18.53,101964,39.73,12490290,18.3,101929,40.84,12490294,3.72,102077,89.56,12490308,2.84,101943,92.6
209,12550338,18.51,101954,39.79,12550342,18.3,101932,40.51,12550347,3.84,102076,89.64,12550361,3.22,101938,93.29
210,12610391,18.51,101954,39.78,12610396,18.31,101922,40.85,12610401,3.88,102073,89.95,12610414,3.45,101944,93.21
211,12670444,18.51,101951,39.78,12670449,18.31,101925,40.84,12670454,3.79,102075,89.61,12670468,3.38,101937,93.11
212,12730498,18.52,101955,39.78,12730502,18.31,101924,40.87,12730507,3.77,102077,89.61,12730520,3.34,101939,93.04
213,12790550,18.51,101950,39.78,12790555,18.31,101920,40.74,12790560,3.64,102068,89.48,12790574,3.19,101939,92.89
214,12850604,18.52,101946,39.78,12850609,18.3,101928,40.92,12850614,3.6,102069,89.55,12850627,3.11,101944,92.8
215,12910657,18.52,101949,39.77,12910662,18.31,101919,40.86,12910666,3.55,102075,89.67,12910680,3.2,101946,93.15
216,12970710,18.53,101958,39.77,12970715,18.31,101924,40.86,12970720,3.44,102078,89.75,12970733,2.97,101943,92.93
217,13030763,18.52,101955,39.77,13030768,18.31,101924,40.87,13030773,3.35,102084,89.73,13030787,2.72,101952,92.73
218,13090817,18.52,101955,39.79,13090822,18.31,101922,40.84,13090826,3.4,102076,89.91,13090840,2.72,101941,92.65
219,13150869,18.51,101956,39.77,13150874,18.31,101924,40.94,13150879,3.41,102079,89.63,13150893,2.61,101944,92.52
220,13210923,18.51,101953,39.78,13210928,18.31,101933,40.81,13210933,3.44,102079,89.67,13210946,2.55,101944,92.65
221,13270976,18.51,101956,39.78,13270981,18.3,101933,40.85,13270985,3.41,102085,89.5,13271000,2.5,101956,92.3
222,13331030,18.51,101964,39.72,13331034,18.31,101940,40.92,13331039,3.49,102084,89.49,13331052,2.62,101960,92.3
223,13391082,18.52,101965,39.75,13391087,18.31,101936,40.91,13391092,3.55,102085,89.34,13391106,2.64,101952,92.24
224,13451136,18.52,101973,39.71,13451141,18.32,101945,40.83,13451146,3.52,102094,89.33,13451159,2.65,101948,92.19
225,13511189,18.5,101963,39.75,13511193,18.3,101944,40.82,13511198,3.49,102083,89.16,13511212,2.53,101959,92.02
226,13571241,18.51,101969,39.75,13571247,18.3,101940,41.04,13571252,3.56,102090,89.32,13571265,2.58,101962,92.04
227,13631295,18.51,101961,39.74,13631300,18.29,101938,40.82,13631305,3.52,102089,89,13631319,2.58,101953,91.93
